,Brand,pickup,Model,Price,Range,Battery,Weight
315,BMW,6.1,i7 eDrive50,100205.0,520.0,101.7,2595 kg
316,BMW,6.1,i4 M50,72375.0,450.0,81.3,2290 kg
317,BMW,6.1,i5 eDrive40 Touring (MY25),69955.0,465.0,81.2,2255 kg
318,BMW,6.1,i3 94 Ah,29570.0,165.0,27.2,1320 kg
319,BMW,6.1,i5 M60 xDrive Sedan (MY23-24),97745.0,420.0,81.2,2380 kg
320,BMW,6.1,i5 eDrive40 Touring (MY24),69945.0,455.0,81.2,2255 kg
321,BMW,6.1,iX M70 xDrive,114205.0,500.0,108.9,2655 kg
322,BMW,6.1,i5 M60 xDrive Sedan (MY25),97755.0,430.0,81.2,2370 kg
323,BMW,6.1,i5 M60 xDrive Touring (MY25),100005.0,425.0,81.2,2425 kg
324,BMW,6.1,i3s 94 Ah,32475.0,160.0,27.2,1340 kg
325,BMW,6.1,i5 M60 xDrive Touring (MY24),99995.0,415.0,81.2,2425 kg
326,Tesla,4.8,Model Y Long Range AWD (Juniper),51990.0,455.0,75.0,2072 kg
327,Tesla,4.8,Model 3 Standard RWD (Highland),37990.0,445.0,60.0,1847 kg
328,Tesla,4.8,Model Y Standard RWD (Juniper),41990.0,380.0,60.0,1981 kg
329,Tesla,4.8,Model Y Long Range AWD,51990.0,445.0,75.0,2054 kg
330,Tesla,4.8,Model 3 Premium RWD (Highland),44990.0,580.0,79.0,1822 kg
331,Tesla,4.8,Model Y Premium AWD (Juniper),51990.0,475.0,79.0,2072 kg
332,Tesla,4.8,Model 3 Long Range RWD (Highland),44990.0,550.0,75.0,1822 kg
333,Tesla,4.8,Model Y RWD (Juniper),44990.0,375.0,60.0,2003 kg
334,Tesla,4.8,Model Y Performance,59990.0,430.0,75.0,2072 kg
335,Tesla,4.8,Model Y Performance (Juniper),61990.0,460.0,79.0,2108 kg
336,Tesla,4.8,Model 3 RWD (Highland CATL LFP64),39990.0,440.0,60.0,1836 kg
337,Tesla,4.8,Model 3 Standard Range Plus (PANA 2170L),40990.0,350.0,51.0,1700 kg
338,Tesla,4.8,Model 3 Long Range AWD,46990.0,455.0,73.5,1931 kg
339,Tesla,4.8,Model Y Premium RWD (Juniper),48990.0,470.0,75.0,1976 kg
340,Tesla,4.8,Model 3 Long Range AWD,50990.0,485.0,75.0,1919 kg
341,Tesla,4.8,Model Y RWD (CATL LFP),44990.0,345.0,57.0,1984 kg
342,Tesla,4.8,Model 3 Standard Range Plus,40490.0,320.0,49.0,1684 kg
343,Tesla,4.8,Model 3 RWD (CATL LFP60),42990.0,400.0,57.0,1835 kg
344,Tesla,4.8,Model 3 Long Range AWD,49990.0,465.0,72.0,1919 kg
345,Tesla,4.8,Model Y Long Range RWD,46990.0,455.0,75.0,1959 kg
346,Tesla,4.8,Model 3 Long Range AWD (Highland),49990.0,525.0,75.0,1899 kg
347,Tesla,4.8,Model S Plaid,100000.0,560.0,95.0,2265 kg
348,Tesla,4.8,Model 3 Performance (Highland),59990.0,490.0,75.0,1929 kg
349,Tesla,4.8,Model Y Long Range RWD (Juniper),48990.0,470.0,75.0,1976 kg
350,Tesla,4.8,Model 3 Long Range RWD (Highland),44990.0,580.0,79.0,1822 kg
351,Tesla,4.8,Model 3 RWD (Highland CATL LFP60),39990.0,420.0,57.0,1836 kg
352,Tesla,4.8,Model 3 Performance,59990.0,470.0,76.0,1919 kg
353,Tesla,4.8,Model 3 Premium AWD (Highland),49990.0,555.0,79.0,1899 kg
354,Tesla,4.8,Model S Dual Motor,85000.0,575.0,95.0,2170 kg
355,Tesla,4.8,Model 3 Performance (Highland),59990.0,515.0,79.0,1929 kg
356,Tesla,4.8,Model S 75D,72350.0,380.0,72.5,2183 kg
357,Tesla,4.8,Model 3 Standard Range Plus (CATL LFP55),40990.0,350.0,52.5,1825 kg
358,Tesla,4.8,Model S 100D,89650.0,485.0,95.0,2290 kg
359,Tesla,4.8,Model 3 Performance,57990.0,460.0,75.0,1919 kg
360,Tesla,4.8,Model 3 Long Range AWD (Highland),49990.0,555.0,79.0,1899 kg
361,Tesla,4.8,Model Y RWD (BYD LFP),44990.0,345.0,57.0,1992 kg
362,Tesla,4.8,Model S P100D,127750.0,475.0,95.0,2316 kg
363,Tesla,4.8,Model X 100D,91650.0,435.0,95.0,2533 kg
364,Tesla,4.8,Model S Long Range,74980.0,530.0,95.0,2255 kg
365,Tesla,4.8,Model 3 Long Range RWD,46990.0,495.0,75.0,1825 kg
366,Tesla,4.8,Model X Plaid,120000.0,465.0,95.0,2539 kg
367,Tesla,4.8,Model 3 Performance,56490.0,440.0,73.5,1931 kg
368,Tesla,4.8,Model S Long Range Plus,79980.0,555.0,98.0,2255 kg
369,Tesla,4.8,Model X Long Range,82980.0,440.0,95.0,2505 kg
370,Tesla,4.8,Model S Performance,94980.0,535.0,98.0,2307 kg
371,Tesla,4.8,Model X 75D,79400.0,335.0,72.5,2427 kg
372,Tesla,4.8,Model X Dual Motor,105000.0,485.0,95.0,2415 kg
373,Tesla,4.8,Model S 75,55880.0,380.0,72.5,2102 kg
374,Tesla,4.8,Model X P100D,134150.0,420.0,95.0,2572 kg
375,Tesla,4.8,Model X Long Range Plus,87980.0,480.0,98.0,2505 kg
376,Tesla,4.8,Model Y Long Range AWD Launch Series (Juniper),60990.0,455.0,75.0,2072 kg
377,Tesla,4.8,Model S Performance,89980.0,515.0,95.0,2307 kg
378,Tesla,4.8,Model X Performance,102980.0,470.0,98.0,2552 kg
379,Tesla,4.8,Model X Performance,93150.0,440.0,95.0,2572 kg
380,Tesla,4.8,Model X Ludicrous Performance,101350.0,420.0,95.0,2572 kg
381,Tesla,4.8,Model X Long Range,82350.0,435.0,95.0,2533 kg
382,Tesla,4.8,Model S Standard Range,72550.0,420.0,72.5,2183 kg
383,Tesla,4.8,Model X Performance,97980.0,430.0,95.0,2552 kg
384,Tesla,4.8,Model X Standard Range,76550.0,355.0,72.5,2427 kg
385,Tesla,4.8,Model X Performance,89850.0,420.0,95.0,2572 kg
386,Tesla,4.8,Model X Ludicrous Performance,101350.0,440.0,95.0,2572 kg
387,Fiat,9.0,500e Hatchback 42 kWh,23995.0,235.0,37.3,1365 kg
388,Fiat,9.0,Grande Panda,20995.0,260.0,43.8,1511 kg
389,Fiat,9.0,600e,26750.0,310.0,50.8,1595 kg
390,Fiat,9.0,500e Hatchback 24 kWh,20995.0,135.0,21.3,1255 kg
391,Fiat,9.0,500e Cabrio 42 kWh,26995.0,230.0,37.3,1405 kg
392,Tesla,6.2,Model Y Long Range AWD (Juniper),51990.0,455.0,75.0,2072 kg
393,Tesla,6.2,Model 3 Standard RWD (Highland),37990.0,445.0,60.0,1847 kg
394,Tesla,6.2,Model Y Standard RWD (Juniper),41990.0,380.0,60.0,1981 kg
395,Tesla,6.2,Model Y Long Range AWD,51990.0,445.0,75.0,2054 kg
396,Tesla,6.2,Model 3 Premium RWD (Highland),44990.0,580.0,79.0,1822 kg
397,Tesla,6.2,Model Y Premium AWD (Juniper),51990.0,475.0,79.0,2072 kg
398,Tesla,6.2,Model 3 Long Range RWD (Highland),44990.0,550.0,75.0,1822 kg
399,Tesla,6.2,Model Y RWD (Juniper),44990.0,375.0,60.0,2003 kg
400,Tesla,6.2,Model Y Performance,59990.0,430.0,75.0,2072 kg
401,Tesla,6.2,Model Y Performance (Juniper),61990.0,460.0,79.0,2108 kg
402,Tesla,6.2,Model 3 RWD (Highland CATL LFP64),39990.0,440.0,60.0,1836 kg
403,Tesla,6.2,Model 3 Standard Range Plus (PANA 2170L),40990.0,350.0,51.0,1700 kg
404,Tesla,6.2,Model 3 Long Range AWD,46990.0,455.0,73.5,1931 kg
405,Tesla,6.2,Model Y Premium RWD (Juniper),48990.0,470.0,75.0,1976 kg
406,Tesla,6.2,Model 3 Long Range AWD,50990.0,485.0,75.0,1919 kg
407,Tesla,6.2,Model Y RWD (CATL LFP),44990.0,345.0,57.0,1984 kg
408,Tesla,6.2,Model 3 Standard Range Plus,40490.0,320.0,49.0,1684 kg
409,Tesla,6.2,Model 3 RWD (CATL LFP60),42990.0,400.0,57.0,1835 kg
410,Tesla,6.2,Model 3 Long Range AWD,49990.0,465.0,72.0,1919 kg
411,Tesla,6.2,Model Y Long Range RWD,46990.0,455.0,75.0,1959 kg
412,Tesla,6.2,Model 3 Long Range AWD (Highland),49990.0,525.0,75.0,1899 kg
413,Tesla,6.2,Model S Plaid,100000.0,560.0,95.0,2265 kg
414,Tesla,6.2,Model 3 Performance (Highland),59990.0,490.0,75.0,1929 kg
415,Tesla,6.2,Model Y Long Range RWD (Juniper),48990.0,470.0,75.0,1976 kg
416,Tesla,6.2,Model 3 Long Range RWD (Highland),44990.0,580.0,79.0,1822 kg
417,Tesla,6.2,Model 3 RWD (Highland CATL LFP60),39990.0,420.0,57.0,1836 kg
418,Tesla,6.2,Model 3 Performance,59990.0,470.0,76.0,1919 kg
419,Tesla,6.2,Model 3 Premium AWD (Highland),49990.0,555.0,79.0,1899 kg
420,Tesla,6.2,Model S Dual Motor,85000.0,575.0,95.0,2170 kg
421,Tesla,6.2,Model 3 Performance (Highland),59990.0,515.0,79.0,1929 kg
422,Tesla,6.2,Model S 75D,72350.0,380.0,72.5,2183 kg
423,Tesla,6.2,Model 3 Standard Range Plus (CATL LFP55),40990.0,350.0,52.5,1825 kg
424,Tesla,6.2,Model S 100D,89650.0,485.0,95.0,2290 kg
425,Tesla,6.2,Model 3 Performance,57990.0,460.0,75.0,1919 kg
426,Tesla,6.2,Model 3 Long Range AWD (Highland),49990.0,555.0,79.0,1899 kg
427,Tesla,6.2,Model Y RWD (BYD LFP),44990.0,345.0,57.0,1992 kg
428,Tesla,6.2,Model S P100D,127750.0,475.0,95.0,2316 kg
429,Tesla,6.2,Model X 100D,91650.0,435.0,95.0,2533 kg
430,Tesla,6.2,Model S Long Range,74980.0,530.0,95.0,2255 kg
431,Tesla,6.2,Model 3 Long Range RWD,46990.0,495.0,75.0,1825 kg
432,Tesla,6.2,Model X Plaid,120000.0,465.0,95.0,2539 kg
433,Tesla,6.2,Model 3 Performance,56490.0,440.0,73.5,1931 kg
434,Tesla,6.2,Model S Long Range Plus,79980.0,555.0,98.0,2255 kg
435,Tesla,6.2,Model X Long Range,82980.0,440.0,95.0,2505 kg
436,Tesla,6.2,Model S Performance,94980.0,535.0,98.0,2307 kg
437,Tesla,6.2,Model X 75D,79400.0,335.0,72.5,2427 kg
438,Tesla,6.2,Model X Dual Motor,105000.0,485.0,95.0,2415 kg
439,Tesla,6.2,Model S 75,55880.0,380.0,72.5,2102 kg
440,Tesla,6.2,Model X P100D,134150.0,420.0,95.0,2572 kg
441,Tesla,6.2,Model X Long Range Plus,87980.0,480.0,98.0,2505 kg
442,Tesla,6.2,Model Y Long Range AWD Launch Series (Juniper),60990.0,455.0,75.0,2072 kg
443,Tesla,6.2,Model S Performance,89980.0,515.0,95.0,2307 kg
444,Tesla,6.2,Model X Performance,102980.0,470.0,98.0,2552 kg
445,Tesla,6.2,Model X Performance,93150.0,440.0,95.0,2572 kg
446,Tesla,6.2,Model X Ludicrous Performance,101350.0,420.0,95.0,2572 kg
447,Tesla,6.2,Model X Long Range,82350.0,435.0,95.0,2533 kg
448,Tesla,6.2,Model S Standard Range,72550.0,420.0,72.5,2183 kg
449,Tesla,6.2,Model X Performance,97980.0,430.0,95.0,2552 kg
450,Tesla,6.2,Model X Standard Range,76550.0,355.0,72.5,2427 kg
451,Tesla,6.2,Model X Performance,89850.0,420.0,95.0,2572 kg
452,Tesla,6.2,Model X Ludicrous Performance,101350.0,440.0,95.0,2572 kg
453,CUPRA,7.3,Born 150 kW - 58 kWh,34125.0,350.0,58.0,1811 kg
454,CUPRA,7.3,Born 170 kW - 77 kWh,39625.0,450.0,77.0,1946 kg
455,CUPRA,7.3,Tavascan Endurance,47340.0,445.0,77.0,2178 kg
456,CUPRA,7.3,Born 170 kW - 79 kWh,35495.0,470.0,79.0,1977 kg
457,CUPRA,7.3,Tavascan VZ,55935.0,425.0,77.0,2273 kg
458,CUPRA,7.3,Born 170 kW - 59 kWh,34190.0,360.0,59.0,1841 kg
459,CUPRA,7.3,Born VZ,44820.0,465.0,79.0,1999 kg
460,CUPRA,7.3,Born 170 kW - 77 kWh,41795.0,460.0,77.0,1969 kg
461,CUPRA,7.3,Born 170 kW - 58 kWh,35085.0,345.0,58.0,1824 kg
462,CUPRA,7.0,Born 150 kW - 58 kWh,34125.0,350.0,58.0,1811 kg
463,CUPRA,7.0,Born 170 kW - 77 kWh,39625.0,450.0,77.0,1946 kg
464,CUPRA,7.0,Tavascan Endurance,47340.0,445.0,77.0,2178 kg
465,CUPRA,7.0,Born 170 kW - 79 kWh,35495.0,470.0,79.0,1977 kg
466,CUPRA,7.0,Tavascan VZ,55935.0,425.0,77.0,2273 kg
467,CUPRA,7.0,Born 170 kW - 59 kWh,34190.0,360.0,59.0,1841 kg
468,CUPRA,7.0,Born VZ,44820.0,465.0,79.0,1999 kg
469,CUPRA,7.0,Born 170 kW - 77 kWh,41795.0,460.0,77.0,1969 kg
470,CUPRA,7.0,Born 170 kW - 58 kWh,35085.0,345.0,58.0,1824 kg
471,Kia,7.7,EV3 Long Range,35995.0,455.0,78.0,1885 kg
472,Kia,7.7,EV5 81.4 kWh (MY26),39295.0,400.0,78.0,2069 kg
473,Kia,7.7,Niro EV,37295.0,385.0,64.8,1757 kg
474,Kia,7.7,EV4 Hatchback 81.4 kWh,36195.0,475.0,78.0,1890 kg
475,Kia,7.7,PV5 Passenger 71.2 kWh (MY26),34495.0,315.0,67.0,2145 kg
476,Kia,7.7,EV3 Standard Range,32995.0,325.0,55.0,1800 kg
477,Kia,7.7,EV6 Long Range AWD,52085.0,440.0,80.0,2160 kg
478,Kia,7.7,EV6 Long Range 2WD,45245.0,410.0,74.0,1985 kg
479,Kia,7.7,e-Niro 64 kWh,34995.0,375.0,64.0,1812 kg
480,Kia,7.7,EV4 Fastback 81.4 kWh,39395.0,495.0,78.0,1900 kg
481,Kia,7.7,EV6 Long Range 2WD,45585.0,455.0,80.0,2050 kg
482,Kia,7.7,EV6 GT,59985.0,395.0,80.0,2220 kg
483,Kia,7.7,e-Niro 64 kWh,33850.0,375.0,64.0,1812 kg
484,Kia,7.7,EV6 GT,62645.0,360.0,74.0,2200 kg
485,Kia,7.7,EV6 Long Range AWD,51745.0,400.0,74.0,2090 kg
486,Kia,7.7,EV9 99.8 kWh RWD,65035.0,450.0,96.0,2501 kg
487,Kia,7.7,EV6 Standard Range 2WD,39235.0,345.0,60.0,1955 kg
488,Kia,7.7,EV9 99.8 kWh AWD GT-Line,73285.0,425.0,96.0,2648 kg
489,Kia,7.7,EV4 Hatchback 58.3 kWh,33195.0,340.0,55.0,1805 kg
490,Kia,7.7,e-Niro 64 kWh,32995.0,375.0,64.0,1812 kg
491,Kia,7.7,e-Soul 64 kWh,34995.0,370.0,64.0,1757 kg
492,Kia,7.7,Soul EV,25495.0,155.0,27.0,1565 kg
493,Kia,7.7,Soul EV,26995.0,170.0,30.0,1580 kg
494,Kia,7.7,e-Soul 64 kWh,39075.0,370.0,64.0,1757 kg
495,Kia,7.7,PV5 Passenger 51.5 kWh (MY26),31495.0,230.0,48.0,2065 kg
496,Kia,7.7,EV9 99.8 kWh AWD GT,82185.0,420.0,96.0,2648 kg
497,Kia,7.7,e-Soul 64 kWh,37545.0,370.0,64.0,1757 kg
498,Kia,7.7,e-Niro 39 kWh,32895.0,235.0,39.2,1667 kg
499,Kia,7.7,e-Soul 39.2 kWh,32875.0,230.0,39.2,1610 kg
500,Kia,7.7,e-Niro 39 kWh,29595.0,235.0,39.2,1667 kg
501,BYD,4.5,ATTO 2,30850.0,245.0,45.1,1645 kg
502,BYD,4.5,SEALION 7 91.3 kWh AWD Excellence,58990.0,440.0,91.3,2510 kg
503,BYD,4.5,ATTO 3 (MY25),37730.0,340.0,60.5,1825 kg
504,BYD,4.5,ATTO 3 (MY23-24),37195.0,330.0,60.5,1825 kg
505,BYD,4.5,SEAL 82.5 kWh AWD Excellence,48695.0,445.0,82.5,2260 kg
506,BYD,4.5,DOLPHIN 60.4 kWh (MY24),30195.0,350.0,60.5,1733 kg
507,BYD,4.5,SEALION 7 82.5 kWh RWD Comfort,46990.0,420.0,82.5,2300 kg
508,BYD,4.5,DOLPHIN SURF 43.2 kWh Comfort,23950.0,265.0,43.2,1465 kg
509,BYD,4.5,SEAL 82.5 kWh RWD Design,45695.0,480.0,82.5,2130 kg
510,BYD,4.5,SEALION 7 82.5 kWh AWD Design,51990.0,405.0,82.5,2415 kg
511,BYD,4.5,ATTO 2 64.8 kWh,34950.0,310.0,58.0,1680 kg
512,BYD,4.5,DOLPHIN 60.4 kWh (MY25),30205.0,350.0,60.5,1733 kg
513,BYD,4.5,DOLPHIN SURF 43.2 kWh Boost,21950.0,270.0,43.2,1445 kg
514,BYD,4.5,DOLPHIN SURF 30 kWh Active,18650.0,190.0,30.0,1369 kg
515,BYD,4.5,DOLPHIN 44.9 kWh Active (MY24),26195.0,265.0,44.9,1650 kg
516,BYD,4.5,DOLPHIN 44.9 kWh Boost (MY24),27195.0,260.0,44.9,1700 kg
517,Mercedes-Benz,4.3,CLA 250+,45615.0,585.0,85.0,2055 kg
518,Mercedes-Benz,4.3,GLC 400 4MATIC,60350.0,500.0,94.0,2535 kg
519,Mercedes-Benz,4.3,EQS 450+,112620.0,685.0,118.0,2545 kg
520,Mercedes-Benz,4.3,GLB 250+,46100.0,465.0,85.0,2200 kg
521,Mercedes-Benz,4.3,EQB 250+,52800.0,415.0,70.5,2105 kg
522,Mercedes-Benz,4.3,CLA 350 4MATIC,54000.0,575.0,85.0,2135 kg
523,Mercedes-Benz,4.3,EQC 400 4MATIC,74330.0,370.0,80.0,2495 kg
524,Mercedes-Benz,4.3,CLA Shooting Brake 250+,47750.0,565.0,85.0,2075 kg
525,Mercedes-Benz,4.3,G 580,180860.0,395.0,116.0,3085 kg
526,Mercedes-Benz,4.3,EQA 250+,49750.0,420.0,70.5,2050 kg
527,Mercedes-Benz,4.3,GLB 350 4MATIC,55100.0,460.0,85.0,2280 kg
528,Mercedes-Benz,4.3,EQE 350+ (MY24),68360.0,555.0,96.0,2415 kg
529,Mercedes-Benz,4.3,EQB 300 4MATIC,55310.0,345.0,66.5,2165 kg
530,Mercedes-Benz,4.3,EQS SUV 450 4MATIC,129480.0,530.0,118.0,2840 kg
531,Mercedes-Benz,4.3,CLA Shooting Brake 350 4MATIC,56300.0,555.0,85.0,2155 kg
532,Mercedes-Benz,4.3,EQV 300 Long,92255.0,320.0,90.0,2625 kg
533,Mercedes-Benz,4.3,EQS SUV Maybach 680,200870.0,490.0,118.0,3075 kg
534,Mercedes-Benz,4.3,EQB 350 4MATIC,56810.0,345.0,66.5,2165 kg
535,Mercedes-Benz,4.3,B 250e,28875.0,150.0,28.0,1725 kg
536,Mercedes-Benz,4.3,EQA 250,47510.0,360.0,66.5,2040 kg
537,Mercedes-Benz,4.3,EQS 450 4MATIC,115920.0,655.0,118.0,2655 kg
538,Mercedes-Benz,4.3,EQE 300 (MY23),68810.0,525.0,89.0,2405 kg
539,Mercedes-Benz,4.3,EQE SUV 350+ (MY23-24),75495.0,475.0,96.0,2490 kg
540,Mercedes-Benz,4.3,EQS 450+,105610.0,635.0,107.8,2480 kg
541,Mercedes-Benz,4.3,EQE SUV 350 4MATIC (MY23-24),79940.0,435.0,90.6,2560 kg
542,Mercedes-Benz,4.3,EQE 350+ (MY22-23),76450.0,525.0,90.6,2355 kg
543,Mercedes-Benz,4.3,EQS SUV 580 4MATIC,139480.0,530.0,118.0,2845 kg
544,Mercedes-Benz,4.3,EQS 350,99845.0,570.0,96.0,2440 kg
545,Mercedes-Benz,4.3,EQE 350 (MY23),77345.0,515.0,89.0,2405 kg
546,Mercedes-Benz,4.3,EQV 300 Long,87995.0,310.0,90.0,2635 kg
547,Mercedes-Benz,4.3,EQA 300 4MATIC,53010.0,350.0,66.5,2110 kg
548,Mercedes-Benz,4.3,EQB 350 4MATIC,56810.0,340.0,66.5,2175 kg
549,Mercedes-Benz,4.3,EQE 300 (MY22-23),74345.0,515.0,89.0,2385 kg
550,Mercedes-Benz,4.3,EQC 400 4MATIC,65720.0,370.0,80.0,2495 kg
551,Mercedes-Benz,4.3,EQA 350 4MATIC,54510.0,350.0,66.5,2110 kg
552,Mercedes-Benz,4.3,EQB 300 4MATIC,55310.0,340.0,66.5,2175 kg
553,Mercedes-Benz,4.3,EQS 450+,105610.0,635.0,108.4,2515 kg
554,Mercedes-Benz,4.3,EQE 350 4MATIC (MY25),69365.0,515.0,90.6,2475 kg
555,Mercedes-Benz,4.3,EQE SUV 500 4MATIC (MY23-24),90505.0,455.0,96.0,2610 kg
556,Mercedes-Benz,4.3,EQA 300 4MATIC,53010.0,350.0,66.5,2105 kg
557,Mercedes-Benz,4.3,EQE SUV 350+ (MY25),75505.0,475.0,96.0,2495 kg
558,Mercedes-Benz,4.3,EQS SUV 580 4MATIC,139470.0,485.0,108.4,2810 kg
559,Mercedes-Benz,4.3,EQA 250+,49750.0,420.0,70.5,2045 kg
560,Mercedes-Benz,4.3,eVito Tourer Extra-Long 90 kWh,83850.0,305.0,90.0,2555 kg
561,Mercedes-Benz,4.3,EQS AMG 53 4MATIC+,161860.0,585.0,118.0,2700 kg
562,Mercedes-Benz,4.3,EQS AMG 53 4MATIC+,161860.0,540.0,107.8,2655 kg
563,Mercedes-Benz,4.3,EQE 500 4MATIC (MY25),82615.0,505.0,90.6,2490 kg
564,Mercedes-Benz,4.3,EQA 350 4MATIC,54510.0,350.0,66.5,2105 kg
565,Mercedes-Benz,4.3,EQE SUV 500 4MATIC (MY25),90570.0,455.0,96.0,2615 kg
566,Mercedes-Benz,4.3,EQE SUV 350 4MATIC (MY25),80005.0,435.0,90.6,2565 kg
567,Mercedes-Benz,4.3,EQE 500 4MATIC (MY24),80610.0,505.0,90.6,2490 kg
568,Mercedes-Benz,4.3,EQE SUV 350 4MATIC (MY23),90560.0,425.0,89.0,2580 kg
569,Mercedes-Benz,4.3,EQE AMG 53 4MATIC+ (MY23),114750.0,450.0,90.6,2540 kg
570,Mercedes-Benz,4.3,eVito Tourer Long 90 kWh,76368.0,310.0,90.0,2530 kg
571,Mercedes-Benz,4.3,EQE SUV 500 4MATIC (MY23),108760.0,435.0,90.6,2560 kg
572,Mercedes-Benz,4.3,EQV 300 Extra-Long,93955.0,315.0,90.0,2735 kg
573,Mercedes-Benz,4.3,EQS AMG 53 4MATIC+,161860.0,535.0,108.4,2700 kg
574,Mercedes-Benz,4.3,EQE AMG 53 4MATIC+ (MY25),105995.0,450.0,90.6,2540 kg
575,Mercedes-Benz,4.3,EQE AMG 53 4MATIC+ (MY22-23),114750.0,455.0,90.6,2525 kg
576,Mercedes-Benz,4.3,EQS SUV 450 4MATIC,129470.0,490.0,108.4,2805 kg
577,Mercedes-Benz,4.3,EQE 350 (MY22-23),77345.0,510.0,89.0,2385 kg
578,Mercedes-Benz,4.3,EQE SUV AMG 53 4MATIC+ (MY23-24),114995.0,420.0,90.6,2690 kg
579,Mercedes-Benz,4.3,EQE AMG 53 4MATIC+ (MY24),105860.0,450.0,90.6,2540 kg
580,Mercedes-Benz,4.3,EQE SUV AMG 53 4MATIC+ (MY25),115130.0,420.0,90.6,2690 kg
581,Leapmotor,8.0,B10 67.1 kWh,31495.0,360.0,65.0,1920 kg
582,Leapmotor,8.0,T03,14495.0,225.0,36.0,1250 kg
583,Leapmotor,8.0,C10 RWD 69.9 kWh,32750.0,355.0,69.9,2055 kg
584,BYD,4.9,ATTO 2,30850.0,245.0,45.1,1645 kg
585,BYD,4.9,SEALION 7 91.3 kWh AWD Excellence,58990.0,440.0,91.3,2510 kg
586,BYD,4.9,ATTO 3 (MY25),37730.0,340.0,60.5,1825 kg
587,BYD,4.9,ATTO 3 (MY23-24),37195.0,330.0,60.5,1825 kg
588,BYD,4.9,SEAL 82.5 kWh AWD Excellence,48695.0,445.0,82.5,2260 kg
589,BYD,4.9,DOLPHIN 60.4 kWh (MY24),30195.0,350.0,60.5,1733 kg
590,BYD,4.9,SEALION 7 82.5 kWh RWD Comfort,46990.0,420.0,82.5,2300 kg
591,BYD,4.9,DOLPHIN SURF 43.2 kWh Comfort,23950.0,265.0,43.2,1465 kg
592,BYD,4.9,SEAL 82.5 kWh RWD Design,45695.0,480.0,82.5,2130 kg
593,BYD,4.9,SEALION 7 82.5 kWh AWD Design,51990.0,405.0,82.5,2415 kg
594,BYD,4.9,ATTO 2 64.8 kWh,34950.0,310.0,58.0,1680 kg
595,BYD,4.9,DOLPHIN 60.4 kWh (MY25),30205.0,350.0,60.5,1733 kg
596,BYD,4.9,DOLPHIN SURF 43.2 kWh Boost,21950.0,270.0,43.2,1445 kg
597,BYD,4.9,DOLPHIN SURF 30 kWh Active,18650.0,190.0,30.0,1369 kg
598,BYD,4.9,DOLPHIN 44.9 kWh Active (MY24),26195.0,265.0,44.9,1650 kg
599,BYD,4.9,DOLPHIN 44.9 kWh Boost (MY24),27195.0,260.0,44.9,1700 kg
600,Tesla,7.2,Model Y Long Range AWD (Juniper),51990.0,455.0,75.0,2072 kg
601,Tesla,7.2,Model 3 Standard RWD (Highland),37990.0,445.0,60.0,1847 kg
602,Tesla,7.2,Model Y Standard RWD (Juniper),41990.0,380.0,60.0,1981 kg
603,Tesla,7.2,Model Y Long Range AWD,51990.0,445.0,75.0,2054 kg
604,Tesla,7.2,Model 3 Premium RWD (Highland),44990.0,580.0,79.0,1822 kg
605,Tesla,7.2,Model Y Premium AWD (Juniper),51990.0,475.0,79.0,2072 kg
606,Tesla,7.2,Model 3 Long Range RWD (Highland),44990.0,550.0,75.0,1822 kg
607,Tesla,7.2,Model Y RWD (Juniper),44990.0,375.0,60.0,2003 kg
608,Tesla,7.2,Model Y Performance,59990.0,430.0,75.0,2072 kg
609,Tesla,7.2,Model Y Performance (Juniper),61990.0,460.0,79.0,2108 kg
610,Tesla,7.2,Model 3 RWD (Highland CATL LFP64),39990.0,440.0,60.0,1836 kg
611,Tesla,7.2,Model 3 Standard Range Plus (PANA 2170L),40990.0,350.0,51.0,1700 kg
612,Tesla,7.2,Model 3 Long Range AWD,46990.0,455.0,73.5,1931 kg
613,Tesla,7.2,Model Y Premium RWD (Juniper),48990.0,470.0,75.0,1976 kg
614,Tesla,7.2,Model 3 Long Range AWD,50990.0,485.0,75.0,1919 kg
615,Tesla,7.2,Model Y RWD (CATL LFP),44990.0,345.0,57.0,1984 kg
616,Tesla,7.2,Model 3 Standard Range Plus,40490.0,320.0,49.0,1684 kg
617,Tesla,7.2,Model 3 RWD (CATL LFP60),42990.0,400.0,57.0,1835 kg
618,Tesla,7.2,Model 3 Long Range AWD,49990.0,465.0,72.0,1919 kg
619,Tesla,7.2,Model Y Long Range RWD,46990.0,455.0,75.0,1959 kg
620,Tesla,7.2,Model 3 Long Range AWD (Highland),49990.0,525.0,75.0,1899 kg
621,Tesla,7.2,Model S Plaid,100000.0,560.0,95.0,2265 kg
622,Tesla,7.2,Model 3 Performance (Highland),59990.0,490.0,75.0,1929 kg
623,Tesla,7.2,Model Y Long Range RWD (Juniper),48990.0,470.0,75.0,1976 kg
624,Tesla,7.2,Model 3 Long Range RWD (Highland),44990.0,580.0,79.0,1822 kg
625,Tesla,7.2,Model 3 RWD (Highland CATL LFP60),39990.0,420.0,57.0,1836 kg
626,Tesla,7.2,Model 3 Performance,59990.0,470.0,76.0,1919 kg
627,Tesla,7.2,Model 3 Premium AWD (Highland),49990.0,555.0,79.0,1899 kg
628,Tesla,7.2,Model S Dual Motor,85000.0,575.0,95.0,2170 kg
629,Tesla,7.2,Model 3 Performance (Highland),59990.0,515.0,79.0,1929 kg
